"lon","lat","num"
5.001482964,50.76754373,"2"
3.64716053,50.85694727,"1"
2.564046697,51.08539964,"1"
4.857888222,50.88539736,"1"
3.336410522,51.36020541,"1"
4.799699735,50.86259406,"2"
4.78593823,50.85371314,"1"
4.188451767,50.76002462,"2"
4.096162319,51.11525596,"1"
4.846000671,51.21761002,"1"
4.974746704,51.0744907,"1"
4.582715034,50.88675105,"1"
3.884010315,51.01401115,"3"
2.704085112,51.12300066,"1"
4.556634897,51.19845346,"1"
2.612171173,51.09764708,"1"
2.61174202,51.09772793,"8"
4.315052032,51.07381659,"1"
4.214801788,51.10589323,"1"
2.682981491,51.07314247,"1"
4.633998871,51.16809616,"1"
4.447059631,51.06694013,"1"
5.178165436,51.21677671,"1"
4.168496132,50.7787387,"1"
4.346710224,51.18985282,"2"
5.439219475,50.96337326,"1"
4.975502259,50.80905558,"2"
4.482855821,50.97841404,"1"
4.584517479,50.98457253,"2"
5.353126023,51.26680569,"1"
4.323345423,51.12627998,"1"
4.978480339,51.06319135,"1"
5.483078957,51.25493208,"1"
4.843854904,51.21478747,"1"
4.555077553,51.01352516,"1"
4.580655098,51.00831394,"1"
5.388278961,50.92681593,"1"
5.028476715,51.22908662,"1"
4.794974327,50.97112988,"1"
4.374704361,51.07360087,"2"
4.578080177,50.80935176,"1"
5.008263588,51.08770123,"1"
3.357610703,50.85702855,"1"
3.294370335,50.85512123,"1"
5.353126023,51.26680569,"1"
3.518414497,50.9709272,"1"
3.784446716,51.2268829,"1"
3.622587182,51.08823297,"1"
3.76303196,50.96307594,"1"
4.485464841,51.02378051,"1"
3.915295601,51.10119095,"1"
2.649314404,51.11260226,"2"
4.293118016,51.24468579,"2"
4.974081516,51.09407598,"2"
3.623321056,51.21957898,"1"
4.085969925,50.9880206,"1"
4.308357239,51.07489516,"1"
4.313163757,51.07732185,"2"
4.310245514,51.07532658,"2"
3.674755096,51.06216646,"1"
4.762465954,51.35035634,"1"
3.919501305,51.03669855,"1"
3.464762988,51.15779644,"1"
3.883860111,51.01395715,"1"
2.605540752,51.08733058,"1"
4.169719219,51.08633991,"1"
4.975502259,50.80905558,"1"
4.630393982,51.03480948,"1"
4.53795433,50.92638312,"1"
3.748483658,50.99242015,"1"
4.850034714,50.77712408,"2"
4.265356064,51.11467674,"1"
4.272576571,50.79469879,"1"
4.86702919,51.1349317,"1"
4.294881821,51.08221527,"1"
4.932775497,51.40652119,"1"
5.82230866,50.74615726,"1"
5.829126835,50.74528151,"1"
4.530858546,51.00046056,"1"
5.0400424,51.09695983,"2"
5.041372776,51.09740452,"1"
4.277685098,51.06309105,"1"
5.024871826,50.95794015,"3"
4.199223518,51.07389748,"2"
4.205703735,51.11268308,"2"
4.975502259,50.80905558,"1"
4.392668935,51.05991007,"2"
4.005214758,50.95390863,"1"
4.440879822,51.172832,"1"
4.762465954,51.35038315,"1"
3.663768768,51.06108759,"1"
4.77347374,50.85337117,"1"
4.233888388,51.22266666,"1"
4.231581688,50.71181397,"4"
4.239456654,50.71430041,"1"
4.25147295,50.70845775,"1"
3.287830353,50.83316914,"1"
4.90919137,51.32822239,"2"
4.975502259,50.80905558,"1"
4.978351593,51.06297559,"1"
4.975502259,50.80905558,"1"
4.744977951,50.95891329,"1"
4.30226326,51.110851,"1"
3.906841278,50.78906285,"1"
3.700268269,50.96627877,"1"
2.695512772,51.12133061,"1"
4.973759651,51.09464199,"2"
2.891442776,51.2116959,"2"
2.785741709,50.86924044,"3"
4.06704994,51.10255953,"1"
4.647232774,51.02778276,"3"
4.632797241,51.03275841,"1"
4.975502259,50.80905558,"1"
4.975502259,50.80905558,"2"
5.129495217,50.84016972,"1"
4.911060333,51.18773594,"1"
4.672670463,51.00146708,"1"
4.96953249,51.07454463,"3"
4.767251015,51.40940559,"1"
4.782700539,50.88084868,"1"
4.781434536,50.87258952,"1"
3.68582713,51.04556083,"1"
4.636917114,50.82296318,"3"
3.915188313,51.10001867,"1"
2.68114686,51.07305821,"1"
5.4327178,51.00283208,"4"
5.443811417,50.94312427,"1"
5.434584618,50.91342421,"1"
5.466213226,50.95758873,"1"
4.57224369,51.00519503,"1"
4.6195364,51.37721853,"1"
3.91512394,51.10009952,"1"
5.009508133,50.86745728,"1"
3.497686386,51.09263399,"1"
4.979810715,51.10098884,"1"
5.48314333,51.25509324,"1"
3.497686386,51.09263399,"1"
5.810694695,50.75204274,"1"
3.565299511,51.09042375,"1"
4.287414551,51.08918381,"7"
4.578659534,51.0079089,"1"
4.60340023,51.13934782,"2"
3.681020737,51.05839032,"1"
4.83707428,50.93463274,"1"
4.978587627,51.06286771,"1"
3.19937666,50.7870342,"1"
5.010216236,51.09143454,"2"
3.497686386,51.09252618,"1"
4.989938736,50.90389887,"1"
2.703237534,51.13027277,"2"
2.871294022,50.8425599,"1"
3.915402889,51.10008605,"1"
4.577522278,51.00366925,"1"
4.570999146,51.00840845,"1"
4.556128979,51.00276456,"4"
4.558231831,51.00280507,"2"
5.038518906,50.82995714,"1"
5.044698715,50.83190876,"1"
5.009508133,50.86745728,"1"
5.038004555,50.81579187,"1"
3.921883106,51.09818609,"1"
4.376764297,51.0732773,"3"
4.513889551,51.00757474,"1"
2.578353882,51.06502533,"2"
4.958438873,50.79991363,"1"
2.761055231,51.1472231,"3"
4.85458374,50.79730967,"5"
2.682981491,51.07312899,"3"
4.63354826,50.81317529,"1"
4.640629292,50.82303095,"1"
4.851279259,51.31363485,"1"
3.640036583,50.77131639,"3"
3.921518326,51.03578101,"3"
5.040063858,51.09710806,"4"
3.748805523,50.99200146,"1"
4.577114582,50.91721216,"1"
2.657111076,51.02130188,"1"
4.835700989,50.93338863,"1"
3.921818733,51.09823999,"1"
4.867801666,51.07718703,"1"
2.829430103,50.74680219,"1"
4.855828285,50.88094345,"1"
4.650735855,51.04147485,"1"
3.911991119,51.09430508,"1"
3.910446167,51.09534274,"1"
4.006592893,50.83371107,"1"
3.203610213,50.80907394,"2"
4.828662872,51.41020864,"1"
2.700705528,51.12291985,"1"
4.264068604,51.10804885,"1"
3.635616302,50.73751439,"1"
