"lon","lat","num"
3.738312721,50.94628791,"1"
3.719365597,50.94688276,"2"
3.714065552,50.94604456,"1"
3.716211319,50.94750464,"1"
4.896855354,51.0511069,"1"
4.896855354,51.0511069,"2"
4.99792099,51.33307852,"3"
5.024228096,51.3406392,"3"
5.039741993,51.34475416,"1"
5.019335747,51.34025048,"2"
4.581727982,51.14322505,"2"
4.518904263,50.93574267,"3"
4.575376511,50.86891982,"2"
4.575376511,50.86891982,"1"
5.388257504,50.954534,"1"
5.343979335,50.92696388,"1"
4.545850754,50.92727578,"4"
4.524049759,50.93879757,"1"
4.171972275,50.76632229,"2"
4.185962677,50.77099071,"3"
4.57987567,50.91540362,"1"
4.523454815,50.93677699,"1"
3.53562355,50.81217198,"4"
3.660292625,50.98909757,"2"
4.643955231,50.81835418,"1"
4.675540924,51.24461713,"2"
5.621652603,51.14074797,"1"
4.847373962,51.18515366,"1"
4.828877449,51.18405076,"1"
4.858660698,51.19217391,"1"
2.555286884,51.07604785,"1"
4.517805576,51.01793939,"1"
3.663897514,51.06278679,"1"
2.739715576,50.98901653,"2"
2.740402222,50.98717954,"1"
4.377279282,51.07813071,"1"
4.102706909,50.77574007,"5"
3.103984261,51.06841244,"1"
5.426945686,50.91217953,"1"
3.081128597,50.93465979,"1"
4.165663719,50.76583371,"1"
4.181241989,50.770855,"1"
4.429550171,51.06286771,"1"
4.792957306,51.37759355,"1"
2.871208191,50.98307309,"10"
4.294002056,50.72198987,"1"
4.538640976,50.92705938,"1"
4.782764912,50.90143603,"1"
4.782764912,50.90143603,"1"
2.604789734,51.09743147,"1"
4.857888222,50.88539736,"3"
4.857888222,50.88539736,"1"
3.684539795,51.06443199,"2"
4.849991798,50.88627726,"1"
4.78593823,50.85371314,"5"
4.799699735,50.86259406,"2"
4.78593823,50.85371314,"3"
4.78593823,50.85371314,"2"
4.78593823,50.85371314,"4"
4.791326523,50.84833164,"1"
4.78593823,50.85371314,"11"
4.78593823,50.85371314,"14"
4.78593823,50.85371314,"6"
4.78593823,50.85371314,"14"
4.675798416,51.24418729,"1"
4.996740818,51.33155014,"2"
4.54754591,51.01337666,"1"
2.564046697,51.08539964,"1"
4.429636002,51.06302953,"1"
3.881242275,50.76381147,"1"
5.423936248,50.91305555,"1"
3.806247711,50.93495729,"3"
4.81623888,50.88186405,"1"
5.421147696,51.0032993,"1"
5.339012146,50.97129203,"1"
4.78593823,50.85371314,"1"
4.990196228,51.0620316,"1"
4.294388294,50.72189478,"1"
4.971356392,51.07400534,"1"
3.715975285,50.84249215,"1"
4.163324833,51.071565,"1"
4.977836609,51.10071935,"2"
3.986620903,50.80838905,"1"
2.871079445,50.8424786,"1"
3.884375095,51.01422715,"1"
2.606914043,51.100113,"1"
4.745299816,50.95807531,"1"
4.315052032,51.07381659,"8"
4.28548336,51.05526129,"6"
4.285290241,51.05205111,"4"
4.285182953,51.09101675,"2"
4.308185577,51.11289862,"1"
4.293422699,51.11904092,"1"
4.210853577,51.11602375,"2"
4.207763672,51.10988104,"3"
4.204673767,51.10653993,"2"
4.191799164,51.10309079,"2"
4.19506073,51.09511365,"1"
4.183044434,51.08939945,"1"
4.20381546,51.08756645,"1"
4.316768646,51.0751648,"2"
4.675712585,51.24405297,"1"
4.315159321,51.07711963,"2"
4.959168434,51.09608392,"3"
4.54975605,51.01557709,"1"
4.546923637,51.01259366,"1"
4.58275795,51.01164865,"10"
4.58275795,51.01164865,"4"
4.58220005,51.01008258,"4"
4.582543373,51.01136514,"3"
4.582543373,51.01136514,"3"
4.582822323,51.00931303,"2"
4.582822323,51.00931303,"2"
4.574754238,51.01096013,"4"
4.574754238,51.01096013,"2"
4.554905891,51.01395715,"2"
4.554905891,51.01395715,"2"
4.552116394,51.01151365,"2"
4.582543373,51.01143264,"2"
4.582543373,51.01143264,"1"
4.583916664,51.00890799,"1"
4.581878185,51.00862447,"2"
4.581878185,51.00862447,"2"
4.578552246,51.00777388,"2"
4.578552246,51.00795615,"2"
4.54284668,50.92644399,"6"
4.603872299,50.91082658,"1"
4.573917389,50.99535085,"1"
4.584066868,50.92003939,"5"
4.584066868,50.92003939,"1"
4.554691315,51.01388965,"5"
4.582607746,51.01129764,"8"
4.582607746,51.01129764,"3"
4.578552246,51.00780089,"1"
4.570527077,51.00834094,"1"
4.574260712,51.01069011,"2"
4.582307339,51.01182415,"4"
4.582307339,51.01182415,"1"
4.580655098,51.00831394,"1"
3.573054447,51.06400664,"6"
4.813299179,51.49343488,"10"
4.816474915,51.4257047,"5"
4.816474915,51.4257047,"2"
4.819736481,51.42623988,"1"
4.822225571,51.42431321,"1"
4.822225571,51.42431321,"1"
4.821195602,51.4237245,"1"
4.821195602,51.4237245,"3"
4.821324348,51.42308225,"2"
4.823641777,51.4241928,"1"
4.750084877,51.47202772,"2"
4.750084877,51.47202772,"2"
4.751887321,51.47202772,"6"
4.751887321,51.47202772,"4"
4.749140739,51.47388554,"1"
4.898486137,51.39296678,"1"
4.898486137,51.39296678,"2"
4.903249741,51.39208309,"2"
4.903206825,51.39109227,"2"
4.903206825,51.39109227,"1"
4.836344719,51.41184146,"1"
3.19937666,50.7870342,"1"
5.432497299,50.9134346,"1"
5.432497299,50.9134346,"1"
5.44424057,50.94252937,"5"
5.372357368,50.88462574,"1"
5.432497299,50.9134346,"2"
5.438935434,50.94437398,"1"
4.771199226,50.96110278,"1"
4.514801502,50.82086207,"1"
4.611167908,50.90430482,"1"
4.99663353,51.0020354,"1"
3.921840191,51.09825347,"1"
3.921797276,51.09828042,"1"
3.921797276,51.09828042,"1"
3.921797276,51.09828042,"1"
4.013928983,51.09654769,"3"
3.921968937,51.09806481,"1"
5.013198853,50.82762594,"1"
4.99912262,51.27517919,"1"
4.814972878,51.49084304,"3"
4.996461868,50.8792105,"3"
2.89232254,50.8392808,"1"
2.701349258,50.8923549,"2"
3.921604156,51.03572704,"1"
2.738256454,50.78936128,"1"
2.897601128,50.83841356,"8"
3.560085297,51.15899984,"1"
3.560857773,51.1617989,"2"
3.558883667,51.16072236,"1"
3.561115265,51.16298307,"7"
3.57175827,51.16739651,"3"
3.568840027,51.1690649,"2"
3.572444916,51.16728887,"2"
4.262952805,51.03572704,"1"
4.454913139,50.7714521,"5"
3.554162979,51.16083002,"1"
4.46080327,50.76339073,"1"
4.3863736,50.99275643,"1"
3.476572037,51.14952485,"2"
4.643912315,50.81303971,"1"
3.564934731,51.16435559,"1"
3.553991318,51.16088384,"1"
3.576436043,51.16204112,"6"
3.559741974,51.16233716,"6"
3.57175827,51.16718123,"1"
3.572659492,51.16719469,"1"
3.75286238,50.96446189,"1"
3.418207169,51.10675549,"1"
3.464762988,51.15779644,"3"
4.454848766,50.77141138,"5"
3.568668365,51.16610482,"1"
3.562488556,51.16346749,"5"
3.556909561,51.16131446,"3"
4.396247864,51.34122899,"1"
3.569612503,51.16599717,"3"
4.50928688,51.02045005,"1"
4.644062519,50.83243731,"2"
4.641509056,50.78938841,"3"
2.998924255,51.22618414,"1"
4.39324379,50.98834117,"1"
4.770083427,51.33841402,"1"
4.216840267,51.08965553,"1"
5.149895095,50.95940658,"1"
2.557657957,51.07743644,"1"
2.559546232,51.07707918,"1"
2.876529694,50.85423813,"1"
4.724228382,50.86275786,"1"
4.002714157,51.1177344,"1"
2.889404297,50.83776312,"1"
2.889404297,50.83776312,"1"
2.87610054,50.85402139,"5"
2.877731323,50.84426711,"1"
4.668127298,50.87882464,"1"
4.83992815,51.41298574,"3"
4.817140102,51.49099,"2"
4.813792706,51.49307417,"5"
4.839262962,51.42154349,"5"
4.84960556,51.39604616,"1"
4.288187027,51.05656957,"4"
4.286363125,51.05644819,"7"
4.291684628,51.06711543,"3"
4.288165569,51.05667747,"6"
4.286727905,51.06753343,"3"
4.289152622,51.05913209,"4"
4.288101196,51.0565426,"1"
4.290118217,51.09992435,"1"
2.740573883,50.79367474,"1"
4.271664619,51.07519176,"1"
4.265012741,51.06960994,"12"
4.291148186,51.06720981,"1"
4.342260361,51.07380311,"2"
4.188623428,51.06095273,"3"
4.268660545,51.06804583,"1"
4.325351715,51.12658299,"1"
4.349813461,51.13105378,"1"
2.555426359,51.08298362,"1"
4.549176693,51.01571388,"1"
5.366392136,51.19897797,"1"
4.467752291,51.07113516,"1"
4.673953056,51.14650967,"2"
4.073438644,51.05264461,"1"
4.471049309,51.04630462,"1"
2.824344635,50.84600135,"1"
4.325652122,51.12617898,"1"
3.882831661,50.78442989,"1"
3.876028061,50.78352798,"1"
4.510660172,50.96438683,"1"
4.15081501,50.86352985,"1"
4.161586761,50.85908739,"1"
4.698929787,51.24563799,"1"
4.462337494,51.07775324,"8"
4.33968544,51.09646124,"1"
3.913450241,50.9872876,"1"
3.913450241,50.9872876,"1"
3.913536072,50.98744969,"1"
3.91336441,50.98750372,"6"
5.004358292,51.32723287,"1"
5.004358292,51.32723287,"1"
5.004529953,51.32723287,"9"
5.004529953,51.32723287,"3"
5.003929138,51.32771557,"2"
3.914437294,50.98753074,"1"
3.914437294,50.98753074,"10"
2.633886337,51.09248934,"1"
2.646160126,51.10248806,"1"
2.740101814,50.98738576,"2"
2.750487328,50.97982099,"1"
3.913493156,50.98750372,"1"
4.548640251,50.8455136,"1"
4.420194626,50.76322785,"1"
4.615545273,50.77251056,"5"
4.720945358,50.8018665,"1"
4.650092125,50.89050056,"1"
4.674811363,50.85690664,"1"
4.674682617,50.88175574,"1"
4.674682617,50.88175574,"1"
4.665756226,50.86599469,"1"
4.641294479,50.79359336,"1"
4.340629578,50.74225357,"1"
4.915266037,51.29450497,"1"
4.915266037,51.29450497,"1"
4.960327148,51.32388068,"2"
4.963245392,51.23139772,"1"
4.954833984,51.24236043,"1"
4.924449921,51.24429475,"1"
