"lon","lat","num"
4.898902669,51.01147991,"4"
4.897348881,51.01093312,"8"
5.422332287,51.00244049,"1"
5.324206352,51.02547096,"1"
5.36699295,51.19940823,"1"
4.922647476,51.28656091,"2"
4.922904968,51.28634619,"2"
4.922561646,51.28774187,"1"
4.898902669,51.01147991,"1"
4.8969841,51.01118963,"13"
4.894452095,51.00956955,"2"
4.896748066,51.01083862,"12"
4.898902669,51.01147991,"13"
4.894881248,51.0105146,"7"
4.887199402,51.01202666,"2"
4.808750153,51.2808704,"1"
4.908871651,51.27665575,"1"
4.913935661,51.26795678,"1"
4.92307663,51.28806395,"1"
4.911317825,51.27066867,"2"
4.922733307,51.28795659,"5"
5.008091927,51.44764178,"1"
4.923505783,51.28897648,"5"
4.897027016,51.01143264,"7"
4.894731045,51.00909701,"2"
4.892907143,51.00979906,"1"
4.898902669,51.01147991,"3"
4.80868578,51.28096436,"3"
4.898056984,51.01148664,"2"
4.808632135,51.28103147,"2"
4.816453457,51.26991688,"1"
4.571921825,51.35857744,"1"
4.80260253,51.28614489,"1"
4.850893021,51.20705189,"1"
4.921982288,51.28069592,"1"
5.395134687,51.17058523,"1"
4.808578491,51.28097778,"3"
4.815487862,51.28250784,"1"
4.850721359,51.20710566,"1"
4.898902669,51.01147991,"1"
5.223913193,51.10090799,"1"
4.911789993,51.26821378,"1"
4.975803494,51.38996083,"1"
4.980384707,51.39225046,"1"
4.977208972,51.38373409,"1"
4.979451299,51.38227436,"1"
4.979794621,51.38122976,"1"
4.982391,51.38121637,"1"
4.982401729,51.38216053,"1"
5.396793779,51.17512881,"5"
5.455223068,51.20901835,"4"
5.396928805,51.17503103,"6"
4.926638703,51.28903207,"1"
4.8947372,51.00927439,"2"
4.897247747,51.011232,"3"
4.896678329,51.01088925,"8"
4.897879958,51.01160815,"2"
4.89712894,51.01151027,"1"
4.897252321,51.0118039,"2"
4.897327423,51.01193891,"1"
4.898555875,51.01234729,"1"
5.453099581,51.20901138,"1"
5.593049526,51.06615804,"1"
5.588543415,51.06297559,"1"
4.812637339,51.27859817,"2"
4.811285506,51.27947063,"1"
4.810276995,51.28020884,"2"
4.809268485,51.28046386,"5"
4.808753501,51.28096047,"6"
4.809976588,51.27951089,"1"
4.800535212,51.27988671,"3"
4.813066493,51.27534981,"13"
4.977037311,51.38382783,"4"
4.9777776,51.38311806,"2"
4.978496432,51.38257568,"2"
4.97980535,51.3813369,"2"
4.980524182,51.38068066,"2"
4.981639981,51.38098869,"2"
4.982015491,51.38222749,"1"
4.977305532,51.39085795,"1"
4.815840388,51.26387671,"3"
4.816124702,51.26435672,"2"
4.978016039,51.38302467,"3"
4.808513974,51.2811718,"3"
4.810230588,51.28012489,"1"
4.814385404,51.26789563,"3"
4.850582749,51.20551994,"1"
4.85195604,51.20537878,"1"
