"lon","lat","num"
4.896447659,51.05124179,"1"
4.729442596,51.22344275,"1"
5.024271011,51.34067942,"1"
4.404230118,51.22031144,"1"
4.83707428,51.18783009,"1"
4.743089676,51.25055389,"2"
4.926681519,51.18709038,"1"
4.722327603,51.33382774,"1"
3.261909485,51.19833257,"1"
5.784580708,50.75758133,"1"
4.889688492,51.20580791,"1"
5.427761078,51.26315016,"1"
5.425958633,51.26207598,"1"
4.853510857,51.20233928,"1"
4.857201576,51.20615744,"2"
4.962730408,51.08772819,"1"
4.545610317,50.92686697,"2"
5.234684944,50.78162861,"1"
4.58275795,51.01164865,"1"
4.578509331,51.00780089,"1"
4.89689827,51.12405115,"1"
4.808739424,51.49503801,"1"
4.810380936,51.49314097,"1"
4.903249741,51.39208309,"1"
4.899988174,51.25708074,"1"
5.48145878,51.26945853,"1"
5.345449448,51.20822772,"1"
5.29061627,51.25917288,"4"
5.24378239,51.25236595,"5"
5.467028618,51.25955157,"2"
5.328111649,51.08071899,"1"
3.921797276,51.09828042,"1"
5.303907394,51.08061115,"4"
3.92175436,51.09815914,"1"
4.675326347,51.24469773,"1"
4.795222609,51.20126934,"1"
4.894065857,51.12351244,"2"
5.475745797,51.26858778,"1"
4.631509781,51.30582825,"2"
5.025000572,51.04956915,"1"
4.938483238,51.00859747,"1"
5.475772619,51.26862805,"1"
5.286054611,51.25772532,"2"
4.816689491,51.26956782,"1"
4.820594788,51.33168421,"1"
4.798836708,51.26978262,"1"
4.777786732,51.20119646,"2"
4.770083427,51.33833359,"1"
4.85956192,51.22578101,"1"
4.770040512,51.33838721,"1"
4.287843704,51.08934554,"1"
4.908227921,51.26664105,"1"
4.857330322,51.20731358,"1"
4.765062332,51.16669685,"1"
4.969124794,51.07438284,"4"
5.475708246,51.26864148,"1"
4.958395958,51.07966752,"1"
3.921797276,51.0973641,"1"
4.907841682,51.19209323,"2"
5.200738907,51.24107083,"1"
4.810509682,51.4859796,"1"
2.905368805,51.02773829,"1"
5.363366604,51.2624788,"1"
3.918321133,51.09407598,"1"
4.704165459,51.2362614,"2"
5.285968781,51.25724189,"2"
4.856750965,51.19294043,"1"
2.787094116,50.87081564,"1"
2.701370716,50.89231429,"1"
5.427997112,51.26876231,"1"
5.414543152,51.14914796,"1"
5.416109562,51.15170534,"1"
5.418426991,51.14835379,"1"
5.422182083,51.15371077,"2"
5.395402908,51.12469759,"3"
5.429048538,51.13879583,"1"
5.394330025,51.10365668,"1"
5.395681858,51.1058124,"1"
5.463724136,50.94785613,"1"
3.749771118,51.07753754,"1"
4.848833084,51.18300164,"1"
4.826645851,51.19537436,"1"
5.4292202,51.26645308,"1"
5.031223297,51.3284396,"1"
5.233869553,50.78067889,"1"
5.026459694,51.34038184,"1"
2.701349258,50.8923549,"1"
2.701349258,50.8923549,"2"
4.925522804,51.17966581,"1"
2.78512001,50.86675307,"1"
4.664876461,50.80776531,"1"
3.267252445,50.82786991,"1"
5.428447723,51.26443242,"1"
5.467114449,51.25960529,"2"
5.482692719,51.1995158,"2"
5.39593935,51.03430347,"2"
4.712061882,51.18479051,"4"
4.582865238,51.24978833,"1"
4.917583466,51.24429475,"1"
4.853897095,51.18423906,"1"
4.851322174,51.31366167,"1"
2.862689495,50.84280379,"1"
3.464762988,51.15779644,"2"
4.970047474,51.10508485,"1"
2.65966773,51.12080197,"1"
2.871208191,50.8425328,"1"
2.785892487,50.87092397,"2"
5.548996925,51.18610858,"1"
4.925737381,51.17971962,"2"
5.547494888,51.18509986,"1"
3.57167244,51.16739651,"1"
4.089207001,50.88774214,"1"
3.556308746,51.16405956,"1"
3.574848175,51.1684729,"1"
3.572101593,51.16693904,"2"
3.555278778,51.17476925,"1"
3.573389053,51.16696595,"1"
3.561350261,51.16643336,"2"
5.485203266,51.26076008,"1"
3.571929932,51.16707359,"2"
3.562488556,51.16346749,"14"
3.572273254,51.16083002,"1"
4.396419525,51.34101452,"1"
4.8158741,51.28127306,"1"
4.807934761,51.27958189,"1"
5.516853333,50.97853395,"1"
3.563604355,51.16373661,"1"
3.573989868,51.16696595,"1"
3.569440842,51.16594335,"1"
3.569355011,51.16594335,"1"
3.572015762,51.16707359,"1"
4.389209747,51.33870893,"1"
4.389209747,51.33870893,"1"
4.925758839,51.17965236,"1"
3.911561966,51.01829035,"1"
4.92556572,51.17971962,"1"
4.616661072,50.84354088,"1"
4.770083427,51.33841402,"1"
5.485138893,51.26089436,"1"
4.980754852,51.20161326,"1"
4.089207001,50.88774214,"1"
4.925737381,51.1795582,"1"
4.770040512,51.33838721,"1"
4.672966003,51.24798855,"1"
3.559568889,51.16883901,"1"
4.770083427,51.33838721,"1"
5.5339,51.15358,"1"
5.508645773,51.15166497,"1"
4.670991898,51.24753188,"1"
4.673094749,51.24782737,"1"
4.002692699,51.117694,"1"
4.002714157,51.1177344,"3"
4.002714157,51.1177344,"1"
2.877473831,50.84367095,"1"
2.782459259,50.86753853,"1"
2.782459259,50.86753853,"1"
4.671785831,51.24816316,"1"
4.705651402,50.87350013,"1"
3.563518524,51.16066853,"1"
3.570213318,51.17536117,"1"
3.20212841,51.17741938,"1"
4.82093811,51.42316253,"1"
4.796090126,51.48919968,"1"
4.828802347,51.41087114,"1"
4.810681343,51.49538535,"1"
4.823791981,51.46871285,"1"
4.843511581,51.39569806,"2"
4.808578491,51.40739791,"1"
4.710388184,51.41890742,"1"
4.69502449,51.42442025,"1"
5.233225822,50.78120802,"1"
2.638778687,51.10503096,"1"
2.656373978,51.12092655,"1"
5.498056412,51.03858754,"1"
5.537109375,51.05008174,"1"
5.54526329,51.07343909,"1"
4.810273647,51.40814745,"1"
5.36699295,51.19940823,"1"
5.327425003,50.9603189,"1"
3.709688187,51.04727591,"1"
4.123606682,50.86298811,"6"
3.913450241,50.9872876,"1"
3.913450241,50.9872876,"1"
4.779567719,50.89545432,"1"
4.970369339,51.0152612,"2"
3.913536072,50.98744969,"2"
3.913536072,50.98744969,"1"
3.914351463,50.97829077,"1"
4.816989899,51.49280698,"1"
3.91336441,50.98750372,"1"
3.91336441,50.98750372,"1"
3.91336441,50.98750372,"1"
3.91336441,50.98750372,"1"
3.823542595,50.93606974,"2"
5.003929138,51.32771557,"1"
4.911060333,51.3783168,"5"
4.930973053,51.36100932,"4"
5.051307678,51.42099488,"3"
3.914437294,50.98753074,"1"
3.914437294,50.98753074,"1"
3.914437294,50.98753074,"1"
3.91327858,50.98742268,"1"
4.851236343,51.08530205,"1"
3.913493156,50.98750372,"1"
3.913493156,50.98750372,"1"
3.913493156,50.98750372,"1"
3.519144058,50.97091369,"1"
4.738324432,51.22171026,"1"
4.947967529,51.23537469,"1"
4.963245392,51.23139772,"2"
4.963245392,51.23139772,"1"
4.924449921,51.24429475,"1"
