"lon","lat","num"
4.973158836,51.0741132,"2"
2.627105713,51.10653993,"1"
4.969575405,51.07496257,"1"
2.572689056,51.06319135,"7"
4.977042675,51.06045375,"4"
2.601485252,51.09815914,"2"
2.679805756,51.11828665,"1"
2.656695843,51.11673765,"3"
4.55537796,51.01475363,"1"
5.038004555,50.81579187,"1"
5.038004555,50.81579187,"3"
4.594388008,51.01012308,"1"
4.577929974,51.01415965,"3"
4.577286243,51.01393015,"1"
4.576449394,51.01383566,"1"
4.96953249,51.07679607,"5"
4.969146252,51.07440981,"10"
4.581727982,51.01105463,"3"
4.582543373,51.01205366,"4"
2.580413818,51.06615804,"119"
2.682960033,51.07316944,"1"
4.794974327,50.97112988,"2"
4.601941109,50.77116712,"1"
4.74111557,50.92091864,"1"
4.746608734,50.92221719,"1"
4.651682951,50.83877099,"2"
3.287057877,51.30325258,"1"
4.755041599,50.93420001,"5"
4.755105972,50.93471388,"5"
4.753754139,50.93547115,"5"
4.978523254,51.06319135,"2"
3.943662643,50.77766682,"20"
3.9407444,50.77674416,"10"
5.800405741,50.75606779,"2"
3.416104317,51.10648604,"12"
2.700694799,51.13388819,"12"
2.655773163,51.11831359,"14"
2.657833099,51.12166732,"17"
4.963116646,51.09802439,"6"
4.974081516,51.09407598,"4"
4.96925354,51.07689044,"6"
3.424816132,51.1067016,"7"
3.33237648,51.34519646,"4"
3.332462311,51.34621508,"3"
3.940916061,50.77663561,"71"
3.942632675,50.77712408,"25"
3.943920135,50.77782964,"37"
3.945980072,50.77788391,"6"
3.924608231,50.77761254,"16"
3.415975571,51.10675549,"84"
4.855763912,51.05554453,"4"
4.745321274,50.95810234,"1"
4.173946381,51.08476289,"1"
4.630393982,51.03480948,"2"
4.53795433,50.92638312,"1"
4.721288681,50.88367812,"1"
4.640591793,50.81797659,"1"
4.632110596,51.03534922,"2"
4.638698101,50.79188429,"4"
4.555812478,50.85732316,"3"
2.574231723,51.06448144,"102"
2.574231723,51.06448144,"25"
2.574231723,51.06448144,"9"
