"lon","lat","num"
3.2625103,51.19806365,"1"
4.323720932,51.12755259,"2"
4.973244667,51.0741132,"5"
4.552094936,51.00738234,"1"
4.545571804,51.01424065,"6"
4.544177055,51.01430814,"3"
4.549734592,51.01264766,"3"
4.552180767,51.01158115,"1"
4.557201862,51.01376816,"1"
5.002384186,51.33484815,"1"
4.968180656,51.08323973,"5"
4.959232807,51.08137952,"3"
4.958953857,51.07981581,"5"
2.696413994,51.11978845,"1"
4.973630905,51.09823999,"3"
2.769842148,51.14846148,"1"
2.555179596,51.09107066,"1"
2.697508335,51.1205225,"1"
4.64764595,50.81499203,"3"
5.127353668,50.8444297,"1"
4.427490234,51.04878676,"1"
4.350425005,51.04170421,"5"
4.972622395,51.04351205,"2"
4.574282169,50.99545889,"50"
4.559197426,51.00217043,"4"
4.570569992,51.00959655,"7"
4.57529068,51.01087912,"1"
3.77612114,50.94945133,"3"
5.027532578,51.03232659,"10"
4.97543335,51.07508391,"4"
3.259506226,51.21266372,"1"
3.777923584,50.95210088,"5"
4.971163273,51.07399186,"2"
4.858703613,51.13223873,"4"
4.968481064,51.07254924,"2"
3.77491951,50.94804539,"1"
4.545485973,50.92715405,"1"
4.578530788,51.0078819,"1"
4.581867456,51.01133139,"1"
4.491093595,51.07999321,"1"
5.019636154,51.33433872,"1"
2.734479904,51.15428951,"3"
3.940443993,51.02486362,"2"
2.616462708,51.09220273,"1"
4.303894043,51.11486532,"4"
4.778130054,50.89496709,"1"
3.565578461,51.09144802,"7"
3.980312347,51.01645453,"1"
3.987908363,51.01272867,"2"
3.986792564,51.01167565,"1"
3.990097046,51.00749035,"2"
3.983745575,51.00786839,"15"
4.971034527,51.07400534,"2"
4.973437786,51.07517828,"1"
4.968781471,51.07447722,"1"
4.263339043,51.03793989,"2"
3.231182098,51.32784965,"1"
4.650907516,50.84074423,"1"
5.241050152,51.17141357,"4"
4.320639134,51.10244892,"2"
4.315223694,51.07333123,"6"
4.63262558,51.03270443,"1"
4.187679291,50.76016036,"10"
3.752217293,50.97231894,"4"
4.314193726,51.07074254,"2"
4.319858551,51.07392445,"4"
4.319515228,51.07581192,"22"
3.425159454,51.10702495,"2"
3.492193222,51.09910239,"1"
2.553902864,51.08693297,"1"
5.205545425,51.22997345,"1"
5.011825562,51.32886866,"1"
4.537932873,50.9273434,"10"
4.798836708,51.23083339,"1"
4.39332883,51.3388872,"1"
4.543880089,51.01117242,"8"
5.31276828,51.18363166,"1"
2.791986465,50.73667242,"6"
3.464762988,51.15779644,"1"
4.821174145,51.42468785,"1"
3.332355022,51.34419122,"3"
3.331904411,51.35254074,"6"
3.497772217,51.09258009,"1"
4.607048035,51.22602289,"5"
4.99920845,51.0508641,"10"
3.485069275,51.10346805,"3"
4.167766571,50.79226409,"1"
4.161114693,50.77793818,"1"
4.553425312,51.0139234,"60"
4.633998871,51.16809616,"2"
3.724815845,50.98291098,"2"
4.808514118,50.99327102,"29"
3.731548039,51.00464473,"3"
3.790472536,50.86887852,"1"
4.377450943,50.93641771,"1"
4.968180656,51.08325321,"30"
4.966678619,51.08508638,"5"
4.963803291,51.08369803,"10"
4.433670044,51.05094504,"24"
4.285182953,51.05534222,"35"
4.284367561,51.05242879,"41"
4.225788116,51.057689,"1"
3.346409798,51.2903855,"1"
4.170792103,50.7670823,"3"
4.180812836,50.76957938,"2"
4.184331894,50.76747587,"9"
4.188752174,50.76011964,"26"
4.55537796,51.01475363,"1"
4.552137852,51.01164865,"120"
4.572458267,51.0056136,"1"
4.578509331,51.00778739,"1"
4.577414989,51.00418235,"5"
4.570569992,51.00973156,"40"
4.569690228,51.01028509,"1"
4.8969841,51.01229666,"3"
4.959597588,51.08141996,"8"
4.958996773,51.0797484,"25"
4.586632336,51.35909807,"15"
2.633006573,51.11223854,"6"
4.306726456,51.11225201,"1"
5.495824814,51.0403955,"3"
4.607305527,50.78488463,"20"
3.377523422,50.77989197,"3"
3.82165432,50.93555228,"3"
3.824958801,50.93633658,"1"
5.038004555,50.81579187,"20"
3.455908298,51.15445101,"7"
3.426446915,51.1061088,"1"
3.227748871,51.32720606,"1"
4.70995903,51.00152227,"5"
4.319429398,51.0751648,"260"
5.026202202,51.22871038,"1"
5.003671646,51.32943178,"1"
4.410864161,51.07595146,"54"
4.225552082,51.05756762,"1"
3.262338638,51.19860149,"10"
3.169555664,50.7962789,"1"
4.107556343,50.77424747,"1"
4.554197788,51.01488862,"50"
4.567050934,51.00476295,"100"
4.550442696,51.01309316,"60"
4.547181129,51.01351166,"20"
4.544241428,51.01436214,"230"
4.578638077,51.00778739,"1"
5.240800381,51.08942641,"10"
4.722211361,50.92796554,"1"
3.934650421,51.03486346,"1"
4.309387207,51.11553883,"12"
4.58376646,50.98947576,"20"
4.594323635,50.98547757,"25"
4.5952034,50.99000252,"5"
4.28732872,51.08896817,"3"
4.308271408,51.1015817,"7"
4.303121567,51.11435345,"8"
4.799008369,51.24512756,"17"
5.241285021,51.23417981,"2"
4.724121094,51.33350752,"2"
3.455886841,51.15482785,"8"
4.577929974,51.01415965,"7"
4.572758675,51.01371416,"12"
2.928113937,50.82393914,"1"
3.464762988,51.15779644,"41"
4.585365057,51.00846921,"30"
5.353126023,51.26680569,"31"
4.520123005,51.02642244,"50"
3.664519787,50.89067652,"4"
4.968845844,51.07337167,"20"
5.167500973,51.21660198,"1"
5.353126023,51.26680569,"1"
4.323849678,51.12720919,"15"
4.346710224,51.18985282,"1"
4.925737381,51.17993484,"1"
4.857330322,50.88505893,"9"
4.850077629,50.87942712,"7"
4.346710224,51.18985282,"2"
3.644843102,50.85675764,"69"
3.714752197,51.02559422,"10"
4.391355515,51.33553185,"14"
4.396505356,51.33970089,"10"
4.396848679,51.34058559,"16"
4.395303726,51.34144346,"3"
4.389681816,51.33846764,"23"
4.386098385,51.33608149,"10"
2.580413818,51.06615804,"51"
4.514093399,51.01426764,"1"
2.871637344,50.98393764,"1"
4.585204124,51.00819243,"3"
5.028476715,51.22908662,"1"
4.281148911,51.0829297,"2"
4.793214798,50.97242703,"4"
4.795532227,50.97191358,"3"
4.796648026,50.97291345,"7"
4.795532227,50.97402139,"1"
2.863140106,50.9843699,"2"
4.403371811,51.06739859,"64"
3.176894188,51.33913789,"2"
4.191412926,50.79721473,"3"
4.586019516,50.80973142,"8"
4.583573341,50.92365096,"1"
5.009272099,51.32901614,"1"
4.18815136,50.76056756,"79"
4.186005592,50.75804285,"5"
4.18132782,50.75387544,"5"
4.178237915,50.76662087,"2"
4.275060296,51.05772092,"3"
4.264647961,51.06958477,"4"
5.150871277,50.95972423,"8"
4.81218338,51.19466168,"10"
4.968094826,51.08322625,"151"
3.573054447,51.06400664,"12"
3.572444916,51.06594228,"26"
3.570728302,51.06027843,"4"
3.572530746,51.06637379,"3"
3.569440842,51.05812059,"1"
4.633741379,51.1684729,"6"
4.651682951,50.83877099,"5"
4.104981422,50.77502091,"5"
4.106075764,50.77995981,"2"
4.931917191,51.37006575,"1"
4.927968979,51.37135173,"25"
